col1,SOURCE_ID,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gaia_G,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,Gaia_Bp,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,Gaia_Rp,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,original_psc_source_id,designation,allwise_oid,allwise_oid_2,Jmag,Hmag,Kmag,ph_qual,W1,W2,W3,W4,wise_phq,Gaia_G-Gaia_Bp,Gaia_G-Gaia_Rp,Gaia_Bp-Gaia_Rp,Jmag-Hmag,Jmag-Kmag,Hmag-Kmag,W1-W2,W1-W3,W1-W4,W2-W3,W2-W4,W3-W4,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra_x,pmdec_x,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist
119122,6064169264196475392,1636148068921376768,Gaia DR3 6064169264196475392,6064169264196475392,633426000,2016.0,204.31513526558945,0.010660373,-56.88061578416603,0.014834832,0.8683585391121614,0.021583298,40.232895,4.819536,-4.663672887765722,0.014594471,-1.2157652564066466,0.014833694,0.1821295,-0.019230718,0.2319112,0.2739274,-0.106040314,0.21277578,-0.42692426,-0.03976307,0.1710947,0.42662045,829,829,800,29,6.5717225,3578.9019,0.17187873,54.857365,31,False,1.5861948,,,,,,,,94,26,0.024727885,100,47,1,0.047861505,163.71936,0,0,1.1688145,,,,,,,,,False,802,701398.0044701137,118.25412,5931.2773,11.072455,94,401546.923516728,132.95204,3020.2388,11.329202,91,437280.6063723793,94.23634,4640.2544,10.645995,1.1959366,0,0,0,0,0,0.68320656,0.2567463,0.42646027,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,309.1899998279595,5.43332347053262,227.29871369357792,-42.760217990511485,False,False,0,True,True,False,False,False,True,True,False,5.2006295e-11,5.101269e-13,0.9999896,9488.174,9267.77,9571.293,3.58,3.5597,3.5877,-0.0091,-0.0099,-0.0065,1125.7462,1121.248,1138.1171,1.4278,1.3928,1.4395,1.303,1.269,1.3145,0.7023,0.6836,0.7086,A,13371564-5652501,13371564-5652501,69127471,69127471,10.11,9.841,9.637,AAA,8.902,8.403,6.778,5.376,AAAA,-0.2567463,0.42646027,0.68320656,0.26900005,0.47299957,0.20399952,0.4989999999999988,2.124,3.525999999999999,1.6250000000000009,3.027,1.4019999999999992,TYC 8671-1806-1,204.3151732012,-56.8806103808,0.0,0.0,90.0,   *,1,13 37 15.64157,-56 52 50.1974,A,2020yCat.1350....0G,Star,*|NIR,61.33,16.33,0.0002046,5.45e-05,,,0.8684,0.0216,-4.664,-1.216,0.015,0.015,90.0,,,,11.65,11.09,,10.11,9.841,9.637,,,,,,0.077113
124992,5971700984802673792,1636148068921376768,Gaia DR3 5971700984802673792,5971700984802673792,1809868611,2016.0,253.4894691262034,0.01850261,-36.178412626147725,0.01129732,0.321601680133346,0.021738926,14.7938175,2.1281185,-2.127896440793775,0.026001286,-0.0307412674524172,0.019389715,-0.15465873,-0.3130715,-0.33649042,0.03429908,-0.01924109,0.109896034,-0.5244215,0.2309135,0.12371217,-0.22543228,455,455,455,0,4.2366548,1220.8303,0.13245618,20.811937,31,False,1.3419296,,,,,,,,52,20,0.03778836,54,22,0,0.03259676,119.43394,0,0,1.1437206,,,,,,,,,False,465,351878.5250774301,1349.4211,260.76257,11.821385,51,101982.70510887029,1422.0754,71.71399,12.817225,51,381423.33955634246,3938.835,96.836586,10.794377,1.3737867,0,1,0,0,0,2.0228481,0.9958401,1.027008,-21.241606,3.4112065,1.0,16.0,6.0,12.0,57.01351,23.978338,0.0,873.2262,40.098957,6500.0,3.0,-2.0,555.0,6.9370112,8.012306,9.0,10.3144865,0.030644836,10.0,,VARIABLE,347.83269838606816,4.7703042200800585,256.3535241175946,-13.518025924176364,False,False,0,True,True,False,True,False,True,True,False,1.0204734e-13,5.097213e-13,0.99999756,16227.703,16220.293,16238.95,3.2473,3.2402,3.253,0.0269,-0.0044,0.0879,1822.7593,1787.5278,1998.1735,4.922,4.919,4.9247,4.0854,4.0827,4.0875,2.2694,2.2678,2.2706,OB,16535748-3610423,16535748-3610423,170509042,170509042,9.259,8.641,8.432,AAA,8.141,7.832,5.326,3.284,AAAA,-0.9958401,1.027008,2.0228481,0.61800003,0.82699966,0.20899963,0.3090000000000001,2.8150000000000004,4.857,2.506,4.548,2.042,IRAS 16506-3605,253.4894808426,-36.1784124895,0.0,0.0,90.0, LP?,1,16 53 57.47540,-36 10 42.2850,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|IR|LP?|MIR|NIR,-21.24,3.41,-7.08e-05,1.14e-05,,,0.3216,0.0217,-2.128,-0.031,0.026,0.019,90.0,,,,,,,9.259,8.641,8.432,,,,,,0.03405
186705,1972851209762785664,1636148068921376768,Gaia DR3 1972851209762785664,1972851209762785664,1799357897,2016.0,327.495152418604,0.015340286,43.96577061699762,0.017561965,0.4914305477266357,0.022129828,22.206703,4.955814,-3.289434455369753,0.019284312,-3.706711802315468,0.020466818,-0.056619376,0.15264302,-0.14601211,-0.07273635,0.1741339,-0.06370516,-0.23267485,-0.023029385,-0.098948486,-0.16686893,480,480,477,3,7.895176,1616.5889,0.19001536,31.676193,31,True,1.5259544,,,,,,,,54,27,0.030025283,65,22,2,0.017976236,144.80046,0,0,1.2669115,,,,,,,,,False,554,8918268.584865695,20402.555,437.1153,8.311666,62,4455925.988071197,31198.482,142.82509,8.716197,61,6505502.979189343,49072.46,132.56932,7.714693,1.2290983,0,0,0,0,0,1.001504,0.40453148,0.59697247,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,91.81435765907509,-7.67231294254558,352.6115774429165,52.259631916656986,False,False,0,True,True,False,False,False,False,True,False,6.828554e-11,5.139801e-13,0.99991345,,,,,,,,,,,,,,,,,,,,,,,21495883+4357569,21495883+4357569,628381077,628381077,6.896,6.59,6.406,AAA,6.277,5.794,5.487,4.872,AAAA,-0.40453148,0.59697247,1.001504,0.30599976,0.48999977,0.18400002,0.4830000000000005,0.79,1.4050000000000002,0.3069999999999995,0.9219999999999996,0.6150000000000002,HD 207739,327.4951727307,43.9657870913,0.0,0.0,90.0, SB*,66,21 49 58.84146,+43 57 56.8335,A,2020yCat.1350....0G,SB*,*|El*|Em*|NIR|SB*|V*,-44.0,10.0,-0.0001468,3.34e-05,kF0:mGepec,,0.4914,0.0221,-3.289,-3.707,0.019,0.02,90.0,,,,9.22,8.59,,6.896,6.59,6.406,,,,,,0.079293
7802,186089083124666496,1636148068921376768,Gaia DR3 186089083124666496,186089083124666496,996259575,2016.0,73.79433306415785,0.018453583,35.56862288261898,0.0105282115,0.596847006018622,0.021970108,27.16632,1.8018509,1.1782499232082917,0.026786529,-1.3632292720118415,0.018360607,-0.02582727,0.037396505,-0.057538856,0.24085581,-0.1328794,0.18683416,-0.4358891,-0.030167988,0.2311215,0.033522584,422,422,417,5,6.7009625,1279.6445,0.12791418,22.224442,95,False,,1.4992183,0.0035155248,-0.012710417,-0.042940326,-0.17428492,-0.034615107,-0.086959735,48,19,0.037104785,50,50,0,0.027603803,151.10161,0,0,1.2417319,,,,,,,,,False,426,2236796.11537513,4873.1377,459.0053,9.813301,48,1089227.8341917875,6033.131,180.54106,10.245746,48,1673259.0958740024,11193.606,149.48346,9.188988,1.2350196,0,12,0,8,0,1.0567579,0.43244457,0.62431335,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,168.46506997318926,-4.959648070917423,76.53350383702926,12.883860860982464,False,False,0,True,True,False,False,False,True,True,False,2.4756512e-09,3.588547e-10,0.99998313,34997.1,34963.305,35025.32,3.9552,3.9517,3.9586,0.0009,0.0001,0.0026,2008.1708,1994.8853,2022.1998,3.0129,3.0115,3.0143,2.7756,2.7744,2.7767,1.5307,1.5301,1.5314,OB,04551063+3534071,04551063+3534071,586841287,586841287,8.388,8.117,7.862,AAA,7.457,7.173,6.329,5.124,AAAA,-0.43244457,0.62431335,1.0567579,0.2709999,0.52599955,0.25499964,0.2839999999999998,1.128,2.333,0.8440000000000003,2.0490000000000004,1.205,HD 280259,73.7943266263,35.5686289414,0.0,0.0,90.0, Em*,11,04 55 10.63839,+35 34 07.0642,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,B3,,0.5968,0.022,1.178,-1.363,0.027,0.018,90.0,,,,10.84,10.19,,8.388,8.117,7.862,,,,,,0.02883
21353,511578678533616256,1636148068921376768,Gaia DR3 511578678533616256,511578678533616256,834933321,2016.0,24.447128388565112,0.00878577,62.54469336000446,0.01091313,0.6628899856236881,0.013954454,47.50383,1.6811754,-1.6422961804153609,0.009702166,-0.3594631004183953,0.01439771,-0.21418414,0.09756022,-0.30321607,-0.060677223,0.013691675,-0.032558065,-0.22674255,-0.09533531,0.028144471,-0.2680268,485,485,473,12,-1.8818213,910.9911,0.086201355,11.207335,31,True,1.5870264,,,,,,,,55,26,0.020604013,68,25,3,0.027606701,61.478878,0,0,0.9384283,,,,,,,,,False,563,2220412.793409272,3704.6584,599.35693,9.821282,61,1258858.6614091175,6423.716,195.97047,10.0886,62,1418716.969086359,8099.6646,175.1575,9.368156,1.2058909,0,13,0,2,0,0.7204437,0.26731777,0.45312595,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,128.24576869788422,0.1521219033540843,51.52010573083498,47.582301026070006,False,False,0,True,True,False,True,False,False,True,False,1.8968175e-08,1.9224977e-09,0.999961,,,,,,,,,,,,,,,,,,,,,,,01374732+6232408,01374732+6232408,703876054,703876054,8.753,8.517,8.28,AAA,7.966,7.67,6.753,5.775,AAAA,-0.26731777,0.45312595,0.7204437,0.23600006,0.47300053,0.23700047,0.2960000000000002,1.213,2.191,0.9169999999999998,1.895,0.9779999999999998,BD+61   302,24.4471442198,62.5446949576,0.0,0.0,90.0, Em*,5,01 37 47.31461,+62 32 40.9018,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,B3e,,0.6629,0.014,-1.642,-0.359,0.01,0.014,90.0,,,,10.16,9.79,,8.753,8.517,8.28,,,,,,0.026899
22352,464157807176649856,1636148068921376768,Gaia DR3 464157807176649856,464157807176649856,571859976,2016.0,39.52440611283202,0.009624162,58.31794513644055,0.010692188,0.4110453122408269,0.015629407,26.299482,0.94578886,-0.1907807826080229,0.012503828,-0.9263472487725558,0.013326631,-0.028507186,0.04549888,-0.10107533,-0.37628436,0.057813924,-0.35968274,-0.3139236,-0.03211608,0.038344692,-0.20600599,528,528,527,1,3.0726361,1418.8732,0.10011881,20.086359,31,False,1.4816866,,,,,,,,60,20,0.019887429,64,37,4,0.09967092,19.136854,0,0,1.0959289,,,,,,,,,False,554,839646.5914696008,4699.98,178.64897,10.877126,61,386304.5394243783,5017.078,76.99791,11.371218,61,684667.667488329,12963.78,52.81389,10.159196,1.2755035,0,0,0,0,0,1.2120218,0.494092,0.71792984,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,136.57078039238405,-1.7009436453245046,57.873902204229495,40.37595654364143,False,False,0,True,True,False,False,False,False,True,False,2.4420863e-11,5.1012796e-13,0.9999895,,,,,,,,,,,,,,,,,,,,,,,02380586+5819046,02380586+5819046,689545986,689545986,9.042,8.711,8.47,AAA,8.225,7.932,7.271,6.492,AAAA,-0.494092,0.71792984,1.2120218,0.33099937,0.57199955,0.24100018,0.2929999999999992,0.9539999999999996,1.7329999999999997,0.6610000000000005,1.4400000000000004,0.7789999999999999,LS   I +58   88,39.5244077273,58.3179492535,0.0,0.0,90.0,   *,9,02 38 05.85785,+58 19 04.6173,A,2020yCat.1350....0G,Star,*|NIR|Opt,,,,,OB-,,0.411,0.0156,-0.191,-0.926,0.013,0.013,90.0,,,,11.55,10.96,,9.042,8.711,8.47,,,,,,0.015133
54453,5324650422076805504,1636148068921376768,Gaia DR3 5324650422076805504,5324650422076805504,412363568,2016.0,133.74081287259753,0.012038048,-50.863960901691634,0.012575055,1.025574676505807,0.014024741,73.12611,10.240519,-7.670584922060804,0.015750133,6.784566746772873,0.014946093,-0.053580325,-0.20507523,-0.11827654,0.08666429,0.264809,0.08808873,-0.15970325,0.041223783,-0.06908307,0.026063167,346,346,343,3,-2.177698,877.8672,0.11163099,14.548978,31,False,1.6880918,,,,,,,,39,26,0.021903282,44,17,1,0.0035283668,75.308525,0,0,0.9164646,,,,,,,,,False,353,3214364.1066708905,1596.2263,2013.727,9.419629,44,2148788.8555197874,3012.7283,713.2369,9.508058,44,1672744.8155331796,2401.3755,696.57776,9.1893215,1.1888926,0,0,0,0,0,0.31873608,0.0884285,0.23030758,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,270.0543175525983,-3.748099100151852,165.8723593831522,-63.25660979766795,False,False,0,True,True,False,False,False,False,True,False,3.3037413e-08,5.136906e-13,0.999999,,,,,,,,,,,,,,,,,,,,,,,08545780-5051503,08545780-5051503,95308933,95308933,8.981,8.909,8.667,AAA,8.213,7.92,6.993,5.959,AAAA,-0.0884285,0.23030758,0.31873608,0.07199955,0.31400013,0.24200058,0.2929999999999992,1.2199999999999989,2.254,0.9269999999999996,1.9610000000000003,1.0340000000000007,HD  76568,133.7408668863,-50.8639910553,0.0,0.0,90.0, Be*,13,08 54 57.80805,-50 51 50.3678,A,2020yCat.1350....0G,Be*,*|Be*|Em*|MIR|NIR,,,,,B1(V)nne,,1.0256,0.014,-7.671,6.785,0.016,0.015,90.0,,,,9.51,9.45,,8.981,8.909,8.667,,,,,,0.163848
57211,5254392178870152576,1636148068921376768,Gaia DR3 5254392178870152576,5254392178870152576,1459982220,2016.0,157.9160272256916,0.0137001965,-60.28635453826138,0.014295787,0.3974310491875333,0.016115999,24.660654,7.4490843,-6.927512423850321,0.018483179,2.7383263055747777,0.017769674,0.18028618,-0.05686679,-0.07930857,0.05765043,0.12909058,0.08493101,-0.10529382,0.14732198,0.060013466,0.22582707,436,436,430,6,0.59879327,1412.0339,0.15955469,28.959082,31,False,1.6926935,,,,,,,,49,29,0.027831595,54,19,0,0.023340998,154.4536,0,0,1.019819,,,,,,,,,False,452,3980751.071503394,2420.9536,1644.2905,9.187454,53,2662399.542610258,3514.9062,757.4596,9.275359,51,2073750.296065024,3142.0735,659.9942,8.956004,1.1897628,0,0,0,0,0,0.319355,0.08790493,0.23145008,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,286.4286815918168,-1.972551801051404,200.8029897298105,-60.57184402322521,False,False,0,True,True,False,False,False,True,True,False,8.172399e-08,5.157402e-13,0.99999917,35438.332,31087.695,40598.86,3.9316,3.8222,4.0174,-0.9829,-0.9948,-0.9487,2756.2483,2391.4675,3192.7097,1.4694,1.4497,1.4785,1.4383,1.417,1.4491,0.7883,0.7754,0.7956,OB,10313986-6017109,10313986-6017109,56051970,56051970,8.779,8.63,8.458,AAA,8.02,7.704,6.775,5.752,AAAA,-0.08790493,0.23145008,0.319355,0.14900017,0.3210001,0.17199993,0.3159999999999998,1.2449999999999992,2.268,0.9289999999999994,1.952,1.0230000000000006,HD 305296,157.9160893421,-60.2863667086,0.0,0.0,90.0, Be*,30,10 31 39.86144,-60 17 10.9202,A,2020yCat.1350....0G,Be*,*|Be*|Em*|NIR|UV,,,,,B0Ve,,0.3974,0.0161,-6.928,2.738,0.018,0.018,90.0,,,,9.41,9.26,9.72,8.779,8.63,8.458,,10.25,9.59,9.25,,0.119185
62373,5334575335627103360,1636148068921376768,Gaia DR3 5334575335627103360,5334575335627103360,89958916,2016.0,179.3811465231814,0.01000024,-62.69086191265876,0.010370916,0.8610672137291325,0.013481451,63.87051,7.231403,-7.226654940995901,0.013367314,0.2619985522725037,0.013067883,0.14947799,-0.088390976,-0.0640039,0.10676291,0.032847118,0.13647014,0.032220118,0.031803917,0.15078005,0.19457015,400,400,399,1,-6.3389645,659.06714,0.08177977,7.510674,31,False,1.692515,,,,,,,,46,27,0.020062001,54,17,0,0.020452337,92.47066,1,0,0.7821292,,,,,,,,,False,449,240492.9087098197,49.8912,4820.347,12.2346115,52,161954.63188911395,104.27807,1553.1035,12.315059,52,115856.86747400896,32.70519,3542.4614,12.088091,1.1551754,0,0,0,0,0,0.22696781,0.0804472,0.14652061,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.7931149883093,-0.463457751327262,217.25343727001203,-54.80491809328226,False,False,0,True,True,False,False,False,True,True,False,1.0359053e-13,5.174295e-13,0.999845,9542.856,9518.977,9562.559,4.0719,4.0569,4.081,-1.386,-1.4417,-1.1351,1229.8032,1212.55,1284.7365,0.4445,0.4418,0.4474,0.4201,0.4175,0.4229,0.224,0.2226,0.2255,A,11573148-6241270,11573148-6241270,47583622,47583622,11.885,11.882,11.802,AAA,11.678,11.36,8.182,4.805,AAAA,-0.0804472,0.14652061,0.22696781,0.0030002594,0.08300018,0.07999992,0.3180000000000014,3.4960000000000004,6.873000000000001,3.177999999999999,6.555,3.3770000000000007,TYC 8977-6823-1,179.3812165299,-62.6908630771,0.0,0.0,90.0,   *,2,11 57 31.49197,-62 41 27.1071,A,2020yCat.1350....0G,Star,*|NIR,-26.435,1.906,-8.82e-05,6.4e-06,,,0.8611,0.0135,-7.227,0.262,0.013,0.013,90.0,,,,12.69,12.63,,11.885,11.882,11.802,,,,,,0.115702
13743,458415916940933248,1636148068921376768,Gaia DR3 458415916940933248,458415916940933248,1038608000,2016.0,35.85384773571888,0.009451903,57.31760572303012,0.011644781,0.4331720966856357,0.016282951,26.602798,1.2011553,-0.5752011348456503,0.0128539335,-1.054475135848946,0.014750764,0.16978967,0.091604754,-0.09992913,-0.38280433,-0.11648837,-0.40370327,-0.30268544,0.22094883,0.10185585,0.08107126,415,415,408,7,2.6139035,1016.20447,0.09036282,13.250746,31,True,1.5190834,,,,,,,,47,18,0.021733753,50,21,2,0.0888231,62.822037,0,0,1.0926175,,,,,,,,,False,434,1219032.034834442,5257.151,231.88074,10.472329,50,599154.9492894768,7089.49,84.51312,10.894694,49,903355.6307078758,12857.13,70.26106,9.858249,1.232544,0,0,0,0,0,1.0364456,0.4223652,0.6140804,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,135.1305797024302,-3.359528942301942,54.99708240600809,40.27186938822263,False,False,0,True,True,False,True,False,False,True,False,1.1434115e-09,5.103949e-13,0.9999859,,,,,,,,,,,,,,,,,,,,,,,02232491+5719035,02232491+5719035,685844573,685844573,9.015,8.778,8.528,AAA,8.183,7.898,7.135,6.184,AAAA,-0.4223652,0.6140804,1.0364456,0.23700047,0.48700047,0.25,0.2850000000000001,1.048,1.999,0.7629999999999999,1.7139999999999995,0.9509999999999996,EM* MWC  448,35.8538524701,57.3176104096,0.0,0.0,90.0, Be*,37,02 23 24.92459,+57 19 03.3975,A,2020yCat.1350....0G,Be*,*|**|Be*|Em*|IR|NIR|Opt|V*|WV*,-13.4,,-4.47e-05,,B2IIIe,,0.4332,0.0163,-0.575,-1.054,0.013,0.015,90.0,,,,,10.763,,9.015,8.778,8.528,,,,,,0.019219
28126,5330762431104832128,1636148068921376768,Gaia DR3 5330762431104832128,5330762431104832128,526546272,2016.0,137.7334321332043,0.01087534,-45.04196285610614,0.011801494,0.576759139941936,0.014157185,40.739674,6.09691,-4.9450104442295855,0.014957872,3.566396675746736,0.0148401465,0.028661544,-0.11151768,-0.09048206,-0.0043078163,0.17605756,-0.001984166,-0.055500902,-0.026801646,0.055889208,0.04758968,402,402,399,3,-0.54939836,1207.2544,0.11568516,19.860733,31,False,1.625331,,,,,,,,46,26,0.021106292,53,37,1,0.012688242,10.057775,0,0,0.9796521,,,,,,,,,True,415,750025.5191034651,524.7785,1429.223,10.999677,48,454587.2149651117,996.1008,456.36667,11.194499,47,442068.5175837606,618.9946,714.1718,10.6341715,1.1955003,0,48,0,47,0,0.56032753,0.19482231,0.36550522,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,267.47513183188823,2.114540239400946,163.53448656572826,-56.95804202987774,False,False,0,True,True,False,False,False,False,True,False,4.34687e-08,5.1589874e-13,0.9999634,,,,,,,,,,,,,,,,,,,,,,,09105603-4502310,09105603-4502310,123415613,123415613,10.211,10.071,9.821,AAA,9.364,9.076,8.144,6.272,AAAA,-0.19482231,0.36550522,0.56032753,0.14000034,0.39000034,0.25,0.2880000000000002,1.2200000000000006,3.0920000000000005,0.9320000000000004,2.8040000000000003,1.872,CD-44  5201,137.7334632373,-45.0419787068,0.0,0.0,90.0, Em*,13,09 10 56.03118,-45 02 31.1233,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,OBe,,0.5768,0.0142,-4.945,3.566,0.015,0.015,90.0,,,,11.36,11.06,11.16,10.211,10.071,9.821,,11.25,11.0,10.96,,0.097551
66978,5313354692457511424,1636148068921376768,Gaia DR3 5313354692457511424,5313354692457511424,13136505,2016.0,140.49338974040597,0.015597207,-51.17648751011086,0.016539965,0.4965973681899481,0.018641233,26.639727,5.414472,-4.698275156764101,0.021841303,2.69123019236806,0.023637751,0.041367404,-0.051426485,-0.14295736,0.0772771,0.20475511,0.09209498,-0.19823651,0.016557736,0.013193378,-0.019173836,307,307,303,4,-3.4001138,1075.9934,0.15311386,24.215189,95,False,,1.6099039,0.0043320223,-0.1097466,-0.03446528,-0.022726849,0.081030555,0.10792494,35,25,0.032977767,48,48,0,0.040370945,94.37336,1,0,0.8627189,,,,,,,,,False,391,1803604.580611024,5178.1177,348.31277,10.047013,46,1102103.2375557674,6490.166,169.81125,10.232986,46,1053906.0801105902,10511.47,100.26248,9.69089,1.1953892,0,3,0,0,0,0.54209614,0.18597317,0.35612297,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,273.1611518824777,-0.8338760945564958,173.39405837458082,-60.86056941543836,True,False,0,True,True,False,True,False,True,True,False,0.1745691,1.0819575e-08,0.00021231652,17390.215,17374.184,17420.926,3.5643,3.5632,3.568,0.02,-0.0041,0.0215,1781.7964,1776.526,1783.9448,1.6007,1.5987,1.6024,1.5129,1.5111,1.5144,0.8236,0.8226,0.8245,A,09215842-5110353,09215842-5110353,93871972,93871972,9.054,8.859,8.609,AAA,8.47,8.185,7.34,6.516,AAAA,-0.18597317,0.35612297,0.54209614,0.1949997,0.4449997,0.25,0.2850000000000001,1.1300000000000008,1.9540000000000008,0.8450000000000006,1.6690000000000005,0.8239999999999998,HD 298369,140.4934230479,-51.1764994711,0.0,0.0,90.0, Be*,44,09 21 58.42153,-51 10 35.3981,A,2020yCat.1350....0G,Be*,*|Be*|Em*|NIR|V*|X,,,,,OB+e,,0.4966,0.0186,-4.698,2.691,0.022,0.024,90.0,,,,10.43,9.99,10.11,9.054,8.859,8.609,,,,9.74,,0.086632
17849,431648134564246656,1636148068921376768,Gaia DR3 431648134564246656,431648134564246656,1181626654,2016.0,1.990412269744836,0.010677783,63.67873073706849,0.012157888,0.349738215823545,0.014540615,24.052505,2.8979647,-2.5135380878575875,0.01389496,-1.4423333584280793,0.01506127,-0.24463488,0.045594748,-0.027215581,-0.15040447,0.10976087,-0.18843436,0.17121868,-0.30807057,0.1671971,-0.2974238,425,425,420,5,3.1904142,1298.3019,0.1137434,17.059093,31,False,1.6443058,,,,,,,,48,27,0.023359826,54,16,3,0.009515761,71.30354,0,0,1.1119281,,,,,,,,,False,466,1073193.504381274,1074.6726,998.62366,10.610672,52,662566.9352628965,2130.154,311.04178,10.785468,52,616641.0318042589,1765.2959,349.31314,10.272815,1.1919639,0,1,0,1,0,0.51265335,0.1747961,0.33785725,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,118.13470977689732,1.2126585854967555,39.91113762480644,54.70949503669939,True,False,0,True,True,False,False,False,True,True,False,0.17759727,1.09631175e-08,0.00021513332,34958.16,26887.396,38665.08,4.1623,4.1178,4.2874,-0.6906,-0.8895,-0.4625,3185.712,1650.4703,3873.9314,1.8753,1.782,1.8812,1.808,1.7069,1.8133,0.9932,0.9329,0.9965,OB,00075770+6340433,00075770+6340433,707407947,707407947,10.091,9.901,9.667,AAA,9.453,9.159,8.312,7.297,AAAA,-0.1747961,0.33785725,0.51265335,0.18999958,0.4239998,0.2340002,0.2939999999999987,1.141,2.156,0.8470000000000013,1.862000000000001,1.0149999999999997,EM* GGR  169,1.9904374641,63.6787371474,0.0,0.0,90.0, Em*,13,00 07 57.70499,+63 40 43.4537,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,O8,,0.3497,0.0145,-2.514,-1.442,0.014,0.015,90.0,,,,10.99,10.68,,10.091,9.901,9.667,,,,,,0.046367
